Lunar Terrain Model
Lat: 31.5927 deg;Lng: 29.1079 deg;Elev: -2547 m;Azimuth: -87.00 deg
Distance in meters;Elevation in meters
-101346.000000;1417.879772
-101376.480000;1418.310353
-101406.960000;1418.740934
-101437.440000;1418.608070
-101467.920000;1418.379480
-101498.400000;1417.929466
-101528.880000;1417.280588
-101559.360000;1417.211883
-101589.840000;1419.386072
-101620.320000;1421.549982
-101650.800000;1423.703729
-101681.280000;1425.837581
-101711.760000;1427.604125
-101742.240000;1429.096429
-101772.720000;1430.540553
-101803.200000;1431.814479
-101833.680000;1433.088417
-101864.160000;1433.968807
-101894.640000;1434.812186
-101925.120000;1435.910307
-101955.600000;1437.184295
-101986.080000;1438.523795
-102016.560000;1440.044390
-102047.040000;1441.570086
-102077.520000;1443.100877
-102108.000000;1444.636759
-102138.480000;1445.908910
-102168.960000;1447.024372
-102199.440000;1448.144910
-102229.920000;1449.270517
-102260.400000;1450.401189
-102290.880000;1451.273704
-102321.360000;1452.140748
-102351.840000;1452.904769
-102382.320000;1453.619197
-102412.800000;1454.245361
-102443.280000;1454.687661
-102473.760000;1455.133420
-102504.240000;1455.862139
-102534.720000;1456.595884
-102565.200000;1456.932590
-102595.680000;1457.085006
-102626.160000;1457.292027
-102656.640000;1457.603580
-102687.120000;1457.906583
-102717.600000;1457.924048
-102748.080000;1457.941501
-102778.560000;1457.871084
-102809.040000;1457.771230
-102839.520000;1457.597369
-102870.000000;1457.303082
-102900.480000;1456.986432
-102930.960000;1456.464317
-102961.440000;1455.947177
-102991.920000;1455.513649
-103022.400000;1455.106188
-103052.880000;1454.698711
-103083.360000;1454.291217
-103113.840000;1453.920898
-103144.320000;1453.852550
-103174.800000;1453.789148
-103205.280000;1453.051948
-103235.760000;1452.137243
-103266.240000;1450.826370
-103296.720000;1449.060340
-103327.200000;1447.394000
-103357.680000;1446.290399
-103388.160000;1445.176892
-103418.640000;1444.703505
-103449.120000;1444.366474
-103479.600000;1442.489561
-103510.080000;1439.067705
-103540.560000;1436.297138
-103571.040000;1436.580548
-103601.520000;1436.878683
-103632.000000;1437.648299
-103662.480000;1438.501725
-103692.960000;1439.385157
-103723.440000;1440.291866
-103753.920000;1441.207404
-103784.400000;1442.153481
-103814.880000;1443.094638
-103845.360000;1443.968714
-103875.840000;1444.839145
-103906.320000;1445.505507
-103936.800000;1446.007761
-103967.280000;1446.394832
-103997.760000;1446.434415
-104028.240000;1446.473970
-104058.720000;1446.909438
-104089.200000;1447.379532
-104119.680000;1447.600316
-104150.160000;1447.649026
-104180.640000;1447.690583
-104211.120000;1447.724344
-104241.600000;1447.758082
-104272.080000;1447.791795
-104302.560000;1447.828715
-104333.040000;1447.867992
-104363.520000;1447.907242
-104394.000000;1447.943807
-104424.480000;1447.971213
-104454.960000;1447.993775
-104485.440000;1447.618483
-104515.920000;1447.242048
-104546.400000;1446.856692
-104576.880000;1446.465150
-104607.360000;1446.073580
-104637.840000;1445.681982
-104668.320000;1445.290357
-104698.800000;1444.898703
-104729.280000;1444.507022
-104759.760000;1444.115312
-104790.240000;1443.723575
-104820.720000;1443.331809
-104851.200000;1442.940016
-104881.680000;1442.528571
-104912.160000;1441.755634
-104942.640000;1440.987432
-104973.120000;1440.498317
-105003.600000;1440.111907
-105034.080000;1439.550448
-105064.560000;1438.733376
-105095.040000;1437.921625
-105125.520000;1437.170713
-105156.000000;1436.424509
-105186.480000;1435.683007
-105216.960000;1434.946202
-105247.440000;1434.058052
-105277.920000;1432.978923
-105308.400000;1431.968997
-105338.880000;1431.422119
-105369.360000;1430.889340
-105399.840000;1430.509392
-105430.320000;1430.187800
-105460.800000;1429.076032
-105491.280000;1427.078936
-105521.760000;1425.685378
-105552.240000;1427.577082
-105582.720000;1429.449921
-105613.200000;1432.373155
-105643.680000;1435.500128
-105674.160000;1439.586789
-105704.640000;1444.605298
-105735.120000;1449.537581
-105765.600000;1454.185161
-105796.080000;1458.809362
-105826.560000;1460.962072
-105857.040000;1462.716954
-105887.520000;1463.410162
-105918.000000;1463.185909
-105948.480000;1462.794226
-105978.960000;1461.822368
-106009.440000;1460.845851
-106039.920000;1459.986563
-106070.400000;1459.141511
-106100.880000;1458.296446
-106131.360000;1457.451368
-106161.840000;1456.499024
-106192.320000;1455.223319
-106222.800000;1453.947601
-106253.280000;1452.929540
-106283.760000;1451.927385
-106314.240000;1450.850352
-106344.720000;1449.730115
-106375.200000;1448.523184
-106405.680000;1447.082655
-106436.160000;1445.637518
-106466.640000;1444.349682
-106497.120000;1443.068524
-106527.600000;1441.676900
-106558.080000;1440.218703
-106588.560000;1438.732313
-106619.040000;1437.196064
-106649.520000;1435.664382
-106680.000000;1433.953870
-106710.480000;1432.242048
-106740.960000;1430.241470
-106771.440000;1428.099025
-106801.920000;1425.889070
-106832.400000;1423.549708
-106862.880000;1421.210939
-106893.360000;1419.063182
-106923.840000;1416.915421
-106954.320000;1414.306050
-106984.800000;1411.506120
-107015.280000;1408.794947
-107045.760000;1406.221817
-107076.240000;1403.623255
-107106.720000;1400.619500
-107137.200000;1397.615735
-107167.680000;1394.457556
-107198.160000;1391.248111
-107228.640000;1387.949690
-107259.120000;1384.520512
-107289.600000;1381.070122
-107320.080000;1377.408423
-107350.560000;1373.742218
-107381.040000;1370.038446
-107411.520000;1366.312353
-107442.000000;1362.873511
-107472.480000;1359.795640
-107502.960000;1356.801174
-107533.440000;1354.450195
-107563.920000;1352.103696
-107594.400000;1350.858638
-107624.880000;1349.895245
-107655.360000;1349.028730
-107685.840000;1348.262487
-107716.320000;1347.505143
-107746.800000;1346.756688
-107777.280000;1346.017110
-107807.760000;1345.062294
-107838.240000;1344.068337
-107868.720000;1342.997533
-107899.200000;1341.857609
-107929.680000;1340.620430
-107960.160000;1338.939089
-107990.640000;1337.257715
-108021.120000;1335.329840
-108051.600000;1333.360745
-108082.080000;1331.073620
-108112.560000;1328.525775
-108143.040000;1325.815430
-108173.520000;1322.541869
-108204.000000;1319.263883
-108234.480000;1315.743831
-108264.960000;1312.202030
-108295.440000;1310.589422
-108325.920000;1310.377428
-108356.400000;1310.364591
-108386.880000;1310.911135
-108417.360000;1311.470762
-108447.840000;1311.052451
-108478.320000;1310.570576
-108508.800000;1309.828886
-108539.280000;1308.925019
-108569.760000;1307.806071
-108600.240000;1306.154378
-108630.720000;1304.502629
-108661.200000;1302.752887
-108691.680000;1301.004215
-108722.160000;1300.436089
-108752.640000;1300.511610
-108783.120000;1300.806444
-108813.600000;1301.563986
-108844.080000;1302.328526
-108874.560000;1302.327928
-108905.040000;1302.331581
-108935.520000;1302.228529
-108966.000000;1302.084702
-108996.480000;1302.080054
-109026.960000;1302.318157
-109057.440000;1302.601459
-109087.920000;1303.658232
-109118.400000;1304.710611
-109148.880000;1305.806053
-109179.360000;1306.912535
-109209.840000;1307.842077
-109240.320000;1308.500628
-109270.800000;1309.117051
-109301.280000;1309.272014
-109331.760000;1309.422626
-109362.240000;1308.244942
-109392.720000;1306.616545
-109423.200000;1304.988073
-109453.680000;1303.359524
-109484.160000;1301.993912
-109514.640000;1302.948919
-109545.120000;1303.903851
-109575.600000;1304.523018
-109606.080000;1305.047181
-109636.560000;1305.010168
-109667.040000;1304.301054
-109697.520000;1303.521431
-109728.000000;1302.338821
-109758.480000;1301.151921
-109788.960000;1299.278481
-109819.440000;1297.239837
-109849.920000;1295.184038
-109880.400000;1293.113899
-109910.880000;1290.967001
-109941.360000;1288.457724
-109971.840000;1285.944197
-110002.320000;1282.697707
-110032.800000;1279.314452
-110063.280000;1275.253281
-110093.760000;1270.569263
-110124.240000;1265.893090
-110154.720000;1261.229041
-110185.200000;1256.564932
-110215.680000;1253.408992
-110246.160000;1250.455852
-110276.640000;1247.485516
-110307.120000;1244.494170
-110337.600000;1241.197880
-110368.080000;1236.944729
-110398.560000;1232.691534
-110429.040000;1227.672300
-110459.520000;1222.583763
-110490.000000;1218.755335
-110520.480000;1215.798630
-110550.960000;1213.749920
-110581.440000;1214.172245
-110611.920000;1214.586268
-110642.400000;1214.177190
-110672.880000;1213.713396
-110703.360000;1212.460718
-110733.840000;1210.732481
-110764.320000;1209.273388
-110794.800000;1208.445521
-110825.280000;1207.617625
-110855.760000;1205.424728
-110886.240000;1203.195030
-110916.720000;1200.391094
-110947.200000;1197.283737
-110977.680000;1194.561399
-111008.160000;1192.605960
-111038.640000;1190.669675
-111069.120000;1191.460980
-111099.600000;1192.248216
-111130.080000;1193.769636
-111160.560000;1195.628078
-111191.040000;1197.363028
-111221.520000;1198.883193
-111252.000000;1200.354324
-111282.480000;1200.560574
-111312.960000;1200.754667
-111343.440000;1200.936617
-111373.920000;1201.106441
-111404.400000;1201.093887
-111434.880000;1200.829843
-111465.360000;1200.566590
-111495.840000;1200.224985
-111526.320000;1199.887408
-111556.800000;1199.806104
-111587.280000;1199.806104
-111617.760000;1199.761902
-111648.240000;1199.657448
-111678.720000;1199.524197
-111709.200000;1199.196734
-111739.680000;1198.873277
-111770.160000;1198.806104
-111800.640000;1198.806104
-111831.120000;1198.751947
-111861.600000;1198.633441
-111892.080000;1198.482921
-111922.560000;1198.169517
-111953.040000;1197.860094
-111983.520000;1197.806104
-112014.000000;1197.806104
-112044.480000;1197.654938
-112074.960000;1197.356783
-112105.440000;1197.116020
-112135.920000;1197.120614
-112166.400000;1197.125203
-112196.880000;1196.760474
-112227.360000;1196.334426
-112257.840000;1195.908375
-112288.320000;1195.482320
-112318.800000;1194.935409
-112349.280000;1193.947397
-112379.760000;1192.967237
-112410.240000;1192.489401
-112440.720000;1192.072433
-112471.200000;1191.744815
-112501.680000;1191.487976
-112532.160000;1191.407794
-112562.640000;1191.856575
-112593.120000;1192.305341
-112623.600000;1192.754091
-112654.080000;1193.202825
-112684.560000;1193.808081
-112715.040000;1194.513546
-112745.520000;1195.505339
-112776.000000;1197.241392
-112806.480000;1198.977434
-112836.960000;1200.540583
-112867.440000;1202.092348
-112897.920000;1203.483631
-112928.400000;1204.784505
-112958.880000;1206.026343
-112989.360000;1207.136467
-113019.840000;1208.242728
-113050.320000;1209.537462
-113080.800000;1210.833828
-113111.280000;1211.841962
-113141.760000;1212.707689
-113172.240000;1213.573412
-113202.720000;1214.439131
-113233.200000;1215.304847
-113263.680000;1216.170558
-113294.160000;1217.036266
-113324.640000;1217.747784
-113355.120000;1218.397352
-113385.600000;1218.968865
-113416.080000;1219.408351
-113446.560000;1219.873019
-113477.040000;1220.743123
-113507.520000;1221.613219
-113538.000000;1223.282853
-113568.480000;1225.242077
-113598.960000;1227.205085
-113629.440000;1229.171870
-113659.920000;1231.142428
-113690.400000;1233.116754
-113720.880000;1235.094843
-113751.360000;1236.195875
-113781.840000;1237.027341
-113812.320000;1238.067584
-113842.800000;1239.372601
-113873.280000;1240.700868
-113903.760000;1242.189021
-113934.240000;1243.673408
-113964.720000;1245.154035
-113995.200000;1246.630906
-114025.680000;1248.395922
-114056.160000;1250.469061
-114086.640000;1252.507333
-114117.120000;1254.395535
-114147.600000;1256.280012
-114178.080000;1258.602804
-114208.560000;1261.014831
-114239.040000;1263.790145
-114269.520000;1266.910867
-114300.000000;1269.737804
-114330.480000;1271.307744
-114360.960000;1272.881385
-114391.440000;1272.851699
-114421.920000;1272.579760
-114452.400000;1272.304119
-114482.880000;1272.024780
-114513.360000;1271.708677
-114543.840000;1271.278040
-114574.320000;1270.847402
-114604.800000;1270.416765
-114635.280000;1269.986127
-114665.760000;1269.555489
-114696.240000;1269.124851
-114726.720000;1268.694213
-114757.200000;1268.263575
-114787.680000;1267.832937
-114818.160000;1266.998494
-114848.640000;1266.137217
-114879.120000;1265.541022
-114909.600000;1265.110383
-114940.080000;1264.679744
-114970.560000;1264.249105
-115001.040000;1263.818466
-115031.520000;1263.387827
-115062.000000;1262.957188
-115092.480000;1262.246994
-115122.960000;1261.385715
-115153.440000;1260.524436
-115183.920000;1259.663157
-115214.400000;1258.801877
-115244.880000;1257.940598
-115275.360000;1257.079318
-115305.840000;1256.218038
-115336.320000;1255.356757
-115366.800000;1254.529821
-115397.280000;1253.761324
-115427.760000;1253.035492
-115458.240000;1253.461973
-115488.720000;1253.888457
-115519.200000;1254.870175
-115549.680000;1256.074747
-115580.160000;1257.145700
-115610.640000;1258.006983
-115641.120000;1258.868265
-115671.600000;1259.729548
-115702.080000;1260.590831
-115732.560000;1261.396760
-115763.040000;1262.187349
-115793.520000;1263.011546
-115824.000000;1263.876942
-115854.480000;1264.703822
-115884.960000;1265.203326
-115915.440000;1265.699295
-115945.920000;1266.432970
-115976.400000;1267.235983
-116006.880000;1267.870456
-116037.360000;1268.305184
-116067.840000;1268.739907
-116098.320000;1269.174626
-116128.800000;1269.609342
-116159.280000;1270.044054
-116189.760000;1270.478762
-116220.240000;1270.722773
-116250.720000;1270.769832
-116281.200000;1270.880674
-116311.680000;1271.311318
-116342.160000;1271.741961
-116372.640000;1272.172605
-116403.120000;1272.603249
-116433.600000;1272.806104
-116464.080000;1272.806104
-116494.560000;1272.895181
-116525.040000;1273.325825
-116555.520000;1273.756470
-116586.000000;1273.806104
-116616.480000;1273.806104
-116646.960000;1274.048403
-116677.440000;1274.479048
-116707.920000;1274.806104
-116738.400000;1274.806104
-116768.880000;1274.806104
-116799.360000;1274.806104
-116829.840000;1274.806104
-116860.320000;1274.806104
-116890.800000;1274.806104
-116921.280000;1274.806104
-116951.760000;1274.806104
-116982.240000;1274.806104
-117012.720000;1274.396061
-117043.200000;1273.967278
-117073.680000;1273.810596
-117104.160000;1273.809117
-117134.640000;1273.806104
-117165.120000;1273.806104
-117195.600000;1273.806104
-117226.080000;1273.381537
-117256.560000;1272.950890
-117287.040000;1272.529877
-117317.520000;1272.116550
-117348.000000;1271.700481
-117378.480000;1271.273744
-117408.960000;1270.847003
-117439.440000;1270.420257
-117469.920000;1269.993507
-117500.400000;1269.284699
-117530.880000;1268.456424
-117561.360000;1267.642618
-117591.840000;1266.852955
-117622.320000;1266.043463
-117652.800000;1264.767015
-117683.280000;1263.490550
-117713.760000;1261.871372
-117744.240000;1260.123371
-117774.720000;1258.388932
-117805.200000;1256.677900
-117835.680000;1254.925450
-117866.160000;1252.737325
-117896.640000;1250.545878
-117927.120000;1248.389049
-117957.600000;1246.243473
-117988.080000;1243.907124
-118018.560000;1241.330882
-118049.040000;1238.716152
-118079.520000;1235.825285
-118110.000000;1232.940979
-118140.480000;1230.358422
-118170.960000;1227.853804
-118201.440000;1225.496365
-118231.920000;1223.295310
-118262.400000;1221.045285
-118292.880000;1218.546084
-118323.360000;1216.050127
-118353.840000;1213.557409
-118384.320000;1211.067926
-118414.800000;1208.400509
-118445.280000;1205.565078
-118475.760000;1202.868638
-118506.240000;1200.745486
-118536.720000;1198.622301
-118567.200000;1197.991538
-118597.680000;1197.590892
-118628.160000;1197.047937
-118658.640000;1196.378377
-118689.120000;1196.142244
-118719.600000;1197.452872
-118750.080000;1198.763481
-118780.560000;1200.763743
-118811.040000;1202.837399
-118841.520000;1204.850961
-118872.000000;1206.817281
-118902.480000;1208.634667
-118932.960000;1210.037615
-118963.440000;1211.443743
-118993.920000;1213.056607
-119024.400000;1214.680867
-119054.880000;1216.105430
-119085.360000;1217.404762
-119115.840000;1218.736760
-119146.320000;1220.150832
-119176.800000;1221.568060
-119207.280000;1222.874759
-119237.760000;1224.177719
-119268.240000;1225.558560
-119298.720000;1226.984708
-119329.200000;1228.413990
-119359.680000;1229.846403
-119390.160000;1231.282452
-119420.640000;1233.023283
-119451.120000;1234.764094
-119481.600000;1236.504885
-119512.080000;1238.245658
-119542.560000;1239.986410
-119573.040000;1241.727143
-119603.520000;1243.483157
-119634.000000;1245.654505
-119664.480000;1247.825834
-119694.960000;1249.895457
-119725.440000;1251.921564
-119755.920000;1253.721415
-119786.400000;1255.175541
-119816.880000;1256.641987
-119847.360000;1258.232172
-119877.840000;1259.819251
-119908.320000;1261.725075
-119938.800000;1263.736612
-119969.280000;1265.795157
-119999.760000;1267.913936
-120030.240000;1269.939504
-120060.720000;1271.231470
-120091.200000;1272.523437
-120121.680000;1272.597863
-120152.160000;1272.334023
-120182.640000;1271.952239
-120213.120000;1271.433213
-120243.600000;1270.955990
-120274.080000;1270.707855
-120304.560000;1270.462747
-120335.040000;1270.429245
-120365.520000;1270.443325
-120396.000000;1270.545047
-120426.480000;1270.739138
-120456.960000;1270.978963
-120487.440000;1271.427141
-120517.920000;1271.875299
-120548.400000;1272.480779
-120578.880000;1273.117008
-120609.360000;1273.983156
-120639.840000;1275.056003
-120670.320000;1276.092615
-120700.800000;1276.978264
-120731.280000;1277.863886
-120761.760000;1278.542146
-120792.240000;1279.195685
-120822.720000;1279.016063
-120853.200000;1278.182399
-120883.680000;1277.094805
-120914.160000;1275.196142
-120944.640000;1273.294480
-120975.120000;1271.373141
-121005.600000;1269.452973
-121036.080000;1267.543036
-121066.560000;1265.636288
-121097.040000;1263.842281
-121127.520000;1262.357606
-121158.000000;1260.875845
-121188.480000;1259.396994
-121218.960000;1257.921047
-121249.440000;1256.172014
-121279.920000;1254.258111
-121310.400000;1252.209174
-121340.880000;1249.858696
-121371.360000;1247.505266
-121401.840000;1244.925577
-121432.320000;1242.336578
-121462.800000;1239.893946
-121493.280000;1237.525392
-121523.760000;1235.233148
-121554.240000;1233.093309
-121584.720000;1230.953453
-121615.200000;1228.813582
-121645.680000;1226.673694
-121676.160000;1224.666713
-121706.640000;1222.715170
-121737.120000;1220.781252
-121767.600000;1218.882654
-121798.080000;1216.983735
-121828.560000;1215.027310
-121859.040000;1213.068005
-121889.520000;1210.973764
-121920.000000;1208.830412
-121950.480000;1206.790297
-121980.960000;1204.901670
-122011.440000;1202.993766
-122041.920000;1200.853666
-122072.400000;1198.713549
-122102.880000;1196.442833
-122133.360000;1194.134373
-122163.840000;1191.638164
-122194.320000;1188.904662
-122224.800000;1186.173962
-122255.280000;1183.446058
-122285.760000;1180.720947
-122316.240000;1177.870124
-122346.720000;1174.992176
-122377.200000;1172.065293
-122407.680000;1169.079941
-122438.160000;1166.294110
-122468.640000;1164.600673
-122499.120000;1162.907199
-122529.600000;1162.647714
-122560.080000;1162.676818
-122590.560000;1163.221275
-122621.040000;1164.257884
-122651.520000;1165.426565
-122682.000000;1167.174960
-122712.480000;1168.923323
-122742.960000;1171.417947
-122773.440000;1174.027573
-122803.920000;1176.243717
-122834.400000;1178.128489
-122864.880000;1179.950014
-122895.360000;1181.560769
-122925.840000;1183.174241
-122956.320000;1184.521306
-122986.800000;1185.838722
-123017.280000;1187.479877
-123047.760000;1189.354795
-123078.240000;1191.084114
-123108.720000;1192.398241
-123139.200000;1193.712342
-123169.680000;1194.852446
-123200.160000;1195.975072
-123230.640000;1196.945832
-123261.120000;1197.822873
-123291.600000;1198.699893
-123322.080000;1199.576895
-123352.560000;1200.453876
-123383.040000;1201.330838
-123413.520000;1202.207780
-123444.000000;1202.806284
-123474.480000;1203.252521
-123504.960000;1203.698739
-123535.440000;1204.144937
-123565.920000;1204.590036
-123596.400000;1204.605529
-123626.880000;1204.621002
-123657.360000;1204.860972
-123687.840000;1205.208559
-123718.320000;1205.439542
-123748.800000;1205.458015
-123779.280000;1205.460725
-123809.760000;1205.048484
-123840.240000;1204.636219
-123870.720000;1204.466301
-123901.200000;1204.395436
-123931.680000;1204.123233
-123962.160000;1203.539896
-123992.640000;1202.943550
-124023.120000;1202.109603
-124053.600000;1201.275621
-124084.080000;1200.640796
-124114.560000;1200.077392
-124145.040000;1199.519164
-124175.520000;1198.966102
-124206.000000;1198.532527
-124236.480000;1199.078036
-124266.960000;1199.620900
-124297.440000;1200.835260
-124327.920000;1202.234183
-124358.400000;1203.630477
-124388.880000;1205.024147
-124419.360000;1206.405762
-124449.840000;1207.727637
-124480.320000;1209.049473
-124510.800000;1210.318858
-124541.280000;1211.578771
-124571.760000;1212.871684
-124602.240000;1214.196329
-124632.720000;1215.500523
-124663.200000;1216.709957
-124693.680000;1217.924439
-124724.160000;1217.950717
-124754.640000;1217.777480
-124785.120000;1217.042551
-124815.600000;1215.800518
-124846.080000;1214.521221
-124876.560000;1213.091620
-124907.040000;1211.649345
-124937.520000;1210.493418
-124968.000000;1209.368502
-124998.480000;1208.211311
-125028.960000;1207.029341
-125059.440000;1205.842327
-125089.920000;1204.650280
-125120.400000;1203.453211
-125150.880000;1202.577759
-125181.360000;1201.730879
-125211.840000;1200.668814
-125242.320000;1199.457525
-125272.800000;1198.341750
-125303.280000;1197.489039
-125333.760000;1196.636315
-125364.240000;1195.811163
-125394.720000;1194.984946
-125425.200000;1194.139547
-125455.680000;1193.283920
-125486.160000;1192.428284
-125516.640000;1191.572640
-125547.120000;1190.716988
-125577.600000;1189.881409
-125608.080000;1189.043656
-125638.560000;1188.478043
-125669.040000;1188.050201
-125699.520000;1187.474519
-125730.000000;1186.615998
-125760.480000;1185.766650
-125790.960000;1185.338792
-125821.440000;1184.910929
-125851.920000;1184.188455
-125882.400000;1183.337275
-125912.880000;1182.643572
-125943.360000;1182.212901
-125973.840000;1181.781975
-126004.320000;1181.347973
-126034.800000;1180.916365
-126065.280000;1180.487884
-126095.760000;1180.059545
-126126.240000;1179.628873
-126156.720000;1179.198202
-126187.200000;1178.767530
-126217.680000;1178.336858
-126248.160000;1177.906186
-126278.640000;1177.144925
-126309.120000;1176.283581
-126339.600000;1175.614171
-126370.080000;1175.183499
-126400.560000;1174.752826
-126431.040000;1174.322154
-126461.520000;1173.891482
-126492.000000;1173.460810
-126522.480000;1173.030137
-126552.960000;1172.599465
-126583.440000;1172.168792
-126613.920000;1171.738119
-126644.400000;1171.307447
-126674.880000;1170.876774
-126705.360000;1170.426280
-126735.840000;1169.969770
-126766.320000;1169.316352
-126796.800000;1168.480099
-126827.280000;1167.717969
-126857.760000;1167.257589
-126888.240000;1166.794912
-126918.720000;1166.302287
-126949.200000;1165.801101
-126979.680000;1165.494054
-127010.160000;1165.342727
-127040.640000;1165.223403
-127071.120000;1165.242639
-127101.600000;1165.264178
-127132.080000;1165.078387
-127162.560000;1164.883486
-127193.040000;1165.056882
-127223.520000;1165.487556
-127254.000000;1165.783039
-127284.480000;1165.691607
-127314.960000;1165.595673
-127345.440000;1164.821159
-127375.920000;1164.004447
-127406.400000;1163.159211
-127436.880000;1162.295264
-127467.360000;1161.527448
-127497.840000;1160.986995
-127528.320000;1160.442093
-127558.800000;1160.054662
-127589.280000;1159.673935
-127619.760000;1159.893424
-127650.240000;1160.438033
-127680.720000;1160.825801
-127711.200000;1160.887189
-127741.680000;1160.950779
-127772.160000;1161.016567
-127802.640000;1161.084547
-127833.120000;1161.404857
-127863.600000;1161.840616
-127894.080000;1162.251832
-127924.560000;1162.618479
-127955.040000;1162.968152
-127985.520000;1162.970678
-128016.000000;1162.973200
-128046.480000;1163.232867
-128076.960000;1163.591147
-128107.440000;1163.806104
-128137.920000;1163.806104
-128168.400000;1163.811921
-128198.880000;1163.890447
-128229.360000;1163.971121
-128259.840000;1164.317640
-128290.320000;1164.750802
-128320.800000;1165.183961
-128351.280000;1165.617116
-128381.760000;1165.965325
-128412.240000;1165.623164
-128442.720000;1165.283124
-128473.200000;1164.945198
-128503.680000;1164.609382
-128534.160000;1164.909749
-128564.640000;1165.933988
-128595.120000;1166.744255
-128625.600000;1166.313578
-128656.080000;1165.882901
-128686.560000;1165.727693
-128717.040000;1165.630359
-128747.520000;1165.364437
-128778.000000;1164.931337
-128808.480000;1164.515954
-128838.960000;1164.183691
-128869.440000;1163.853508
-128899.920000;1163.718186
-128930.400000;1163.613546
-128960.880000;1163.332820
-128991.360000;1162.899747
-129021.840000;1162.558011
-129052.320000;1162.555624
-129082.800000;1162.553241
-129113.280000;1162.648713
-129143.760000;1162.758199
-129174.240000;1162.806104
-129204.720000;1162.806104
-129235.200000;1162.728106
-129265.680000;1162.412702
-129296.160000;1162.099326
-129326.640000;1162.077886
-129357.120000;1162.080233
-129387.600000;1162.010840
-129418.080000;1161.892494
-129448.560000;1161.806104
-129479.040000;1161.806104
-129509.520000;1161.806104
-129540.000000;1161.806104
-129570.480000;1161.806104
-129600.960000;1161.806104
-129631.440000;1161.806104
-129661.920000;1161.806104
-129692.400000;1161.806104
-129722.880000;1161.806104
-129753.360000;1161.806104
-129783.840000;1161.806104
-129814.320000;1161.806104
-129844.800000;1161.806104
-129875.280000;1161.758986
-129905.760000;1161.622679
-129936.240000;1161.491853
-129966.720000;1161.627532
-129997.200000;1161.765163
-130027.680000;1161.806104
-130058.160000;1161.806104
-130088.640000;1161.806104
-130119.120000;1161.806104
-130149.600000;1161.806104
-130180.080000;1161.806104
-130210.560000;1161.806104
-130241.040000;1161.806104
-130271.520000;1161.806104
-130302.000000;1161.744070
-130332.480000;1161.594165
-130362.960000;1161.456751
-130393.440000;1161.454539
-130423.920000;1161.452331
-130454.400000;1161.354134
-130484.880000;1161.231239
-130515.360000;1161.290958
-130545.840000;1161.567255
-130576.320000;1161.918059
-130606.800000;1162.779421
-130637.280000;1163.640783
-130667.760000;1164.154124
-130698.240000;1164.584805
-130728.720000;1164.806104
-130759.200000;1164.806104
-130789.680000;1164.735359
-130820.160000;1164.304678
-130850.640000;1163.873997
-130881.120000;1163.443316
-130911.600000;1163.012634
-130942.080000;1162.806104
-130972.560000;1162.806104
-131003.040000;1162.720590
-131033.520000;1162.289908
-131064.000000;1161.859227
-131094.480000;1161.654574
-131124.960000;1161.480013
-131155.440000;1161.258512
-131185.920000;1161.001804
-131216.400000;1160.806104
-131246.880000;1160.806104
-131277.360000;1160.806104
-131307.840000;1160.642865
-131338.320000;1160.461951
-131368.800000;1160.385858
-131399.280000;1160.383778
-131429.760000;1160.381701
-131460.240000;1160.379628
-131490.720000;1160.377560
-131521.200000;1160.375495
-131551.680000;1160.373434
-131582.160000;1160.371377
-131612.640000;1160.369324
-131643.120000;1160.237437
-131673.600000;1159.804709
-131704.080000;1159.371986
-131734.560000;1159.361153
-131765.040000;1159.359120
-131795.520000;1159.073838
-131826.000000;1158.641130
-131856.480000;1158.353045
-131886.960000;1158.351028
-131917.440000;1158.349015
-131947.920000;1158.347006
-131978.400000;1158.345001
-132008.880000;1158.182986
-132039.360000;1157.951212
-132069.840000;1157.806104
-132100.320000;1157.806104
-132130.800000;1157.796321
-132161.280000;1157.592545
-132191.760000;1157.387065
-132222.240000;1157.165499
-132252.720000;1156.939747
-132283.200000;1156.806104
-132313.680000;1156.806104
-132344.160000;1156.770550
-132374.640000;1156.339866
-132405.120000;1155.909182
-132435.600000;1155.806104
-132466.080000;1155.806104
-132496.560000;1155.808152
-132527.040000;1155.810423
-132557.520000;1155.884805
-132588.000000;1156.526724
-132618.480000;1157.166996
-132648.960000;1158.150903
-132679.440000;1159.225165
-132709.920000;1160.401328
-132740.400000;1161.689570
-132770.880000;1162.977820
-132801.360000;1164.266078
-132831.840000;1165.554345
-132862.320000;1166.830102
-132892.800000;1168.100320
-132923.280000;1169.262683
-132953.760000;1170.321495
-132984.240000;1171.378710
-133014.720000;1172.434333
-133045.200000;1173.488370
-133075.680000;1174.343437
-133106.160000;1175.164285
-133136.640000;1176.106657
-133167.120000;1177.152547
-133197.600000;1178.707031
-133228.080000;1182.066518
-133258.560000;1185.419709
-133289.040000;1188.060467
-133319.520000;1190.620787
-133350.000000;1193.045369
-133380.480000;1195.368878
-133410.960000;1197.702013
-133441.440000;1200.068268
-133471.920000;1202.436138
-133502.400000;1205.207193
-133532.880000;1208.008963
-133563.360000;1210.928057
-133593.840000;1213.921326
-133624.320000;1216.914642
-133654.800000;1219.908006
-133685.280000;1222.901419
-133715.760000;1226.131723
-133746.240000;1229.371718
-133776.720000;1232.573085
-133807.200000;1235.751380
-133837.680000;1238.810200
-133868.160000;1241.622247
-133898.640000;1244.432404
-133929.120000;1244.232759
-133959.600000;1244.034663
